"ID","COLLECTED_AT","COMMAND","DAY_OF_WEEK","FILE_SIZE_BYTES","IO_SIZE_BYTES","LATENCY_SECONDS","OPERATION_TYPE","RAW_LATENCY","RAW_RESPONSE","RAW_THROUGHPUT","SYSTEM_NAME","THROUGHPUT_KB_PER_SECOND","TIME_OF_DAY","WEEK_PERIOD"
"1050","2023-11-11 07:06:01.398736","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.164284","READ","0.164284 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.164284 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKEND"
"1051","2023-11-11 07:06:02.443451","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.754202","WRITE","0.754202 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.754202 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1052","2023-11-11 07:06:02.647933","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.133581","READ","0.133581 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.133581 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKEND"
"1053","2023-11-11 07:08:01.202129","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.0454","WRITE","1.0454 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.0454 s, 956 MB/s
","956 MB/s","GCF_DD","9.56E8","OFF_HOUR","WEEKEND"
"1054","2023-11-11 07:08:01.428417","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.167015","READ","0.167015 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.167015 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKEND"
"1055","2023-11-11 07:08:02.543726","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.761567","WRITE","0.761567 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.761567 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1056","2023-11-11 07:08:02.752561","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.135317","READ","0.135317 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.135317 s, 7.4 GB/s
","7.4 GB/s","LAMBDA_DD","7.4E9","OFF_HOUR","WEEKEND"
"1057","2023-11-11 07:10:01.381505","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.04604","WRITE","1.04604 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.04604 s, 955 MB/s
","955 MB/s","GCF_DD","9.55E8","OFF_HOUR","WEEKEND"
"1058","2023-11-11 07:10:01.598745","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.171469","READ","0.171469 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.171469 s, 5.8 GB/s
","5.8 GB/s","GCF_DD","5.8E9","OFF_HOUR","WEEKEND"
"1059","2023-11-11 07:10:02.677573","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.755184","WRITE","0.755184 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.755184 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1060","2023-11-11 07:10:02.879635","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.128465","READ","0.128465 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.128465 s, 7.8 GB/s
","7.8 GB/s","LAMBDA_DD","7.8E9","OFF_HOUR","WEEKEND"
"1061","2023-11-11 07:12:01.195882","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.03563","WRITE","1.03563 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03563 s, 965 MB/s
","965 MB/s","GCF_DD","9.65E8","OFF_HOUR","WEEKEND"
"1062","2023-11-11 07:12:01.420933","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.170925","READ","0.170925 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.170925 s, 5.8 GB/s
","5.8 GB/s","GCF_DD","5.8E9","OFF_HOUR","WEEKEND"
"1063","2023-11-11 07:12:02.470642","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.761001","WRITE","0.761001 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.761001 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1064","2023-11-11 07:12:02.670123","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.143351","READ","0.143351 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.143351 s, 7.0 GB/s
","7.0 GB/s","LAMBDA_DD","7.0E9","OFF_HOUR","WEEKEND"
"1065","2023-11-11 07:14:01.231728","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.07649","WRITE","1.07649 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.07649 s, 928 MB/s
","928 MB/s","GCF_DD","9.28E8","OFF_HOUR","WEEKEND"
"1066","2023-11-11 07:14:01.459937","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.171808","READ","0.171808 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.171808 s, 5.8 GB/s
","5.8 GB/s","GCF_DD","5.8E9","OFF_HOUR","WEEKEND"
"1067","2023-11-11 07:14:02.523955","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.756047","WRITE","0.756047 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.756047 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1068","2023-11-11 07:14:02.743711","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.131433","READ","0.131433 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.131433 s, 7.6 GB/s
","7.6 GB/s","LAMBDA_DD","7.6E9","OFF_HOUR","WEEKEND"
"1069","2023-11-11 07:16:01.312454","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.03095","WRITE","1.03095 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03095 s, 969 MB/s
","969 MB/s","GCF_DD","9.69E8","OFF_HOUR","WEEKEND"
"1070","2023-11-11 07:16:01.541636","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.165293","READ","0.165293 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.165293 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKEND"
"1071","2023-11-11 07:16:02.568289","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.735304","WRITE","0.735304 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.735304 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKEND"
"1072","2023-11-11 07:16:02.770023","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.131299","READ","0.131299 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.131299 s, 7.6 GB/s
","7.6 GB/s","LAMBDA_DD","7.6E9","OFF_HOUR","WEEKEND"
"1073","2023-11-11 07:18:01.189683","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.03981","WRITE","1.03981 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03981 s, 961 MB/s
","961 MB/s","GCF_DD","9.61E8","OFF_HOUR","WEEKEND"
"1074","2023-11-11 07:18:01.416097","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.176646","READ","0.176646 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.176646 s, 5.7 GB/s
","5.7 GB/s","GCF_DD","5.7E9","OFF_HOUR","WEEKEND"
"1075","2023-11-11 07:18:02.482687","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.747512","WRITE","0.747512 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.747512 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1076","2023-11-11 07:18:02.690554","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.134398","READ","0.134398 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.134398 s, 7.4 GB/s
","7.4 GB/s","LAMBDA_DD","7.4E9","OFF_HOUR","WEEKEND"
"1077","2023-11-11 07:20:01.151573","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.00695","WRITE","1.00695 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.00695 s, 993 MB/s
","993 MB/s","GCF_DD","9.93E8","OFF_HOUR","WEEKEND"
"1078","2023-11-11 07:20:01.379779","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.167359","READ","0.167359 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.167359 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKEND"
"1079","2023-11-11 07:20:02.585862","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.780407","WRITE","0.780407 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.780407 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1080","2023-11-11 07:20:02.787452","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.130522","READ","0.130522 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.130522 s, 7.7 GB/s
","7.7 GB/s","LAMBDA_DD","7.7E9","OFF_HOUR","WEEKEND"
"1081","2023-11-11 07:22:01.330997","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.993833","WRITE","0.993833 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.993833 s, 1.0 GB/s
","1.0 GB/s","GCF_DD","1.0E9","OFF_HOUR","WEEKEND"
"1082","2023-11-11 07:22:01.548898","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.168145","READ","0.168145 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.168145 s, 5.9 GB/s
","5.9 GB/s","GCF_DD","5.9E9","OFF_HOUR","WEEKEND"
"1083","2023-11-11 07:22:02.834945","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.75826","WRITE","0.75826 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.75826 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1084","2023-11-11 07:22:03.031439","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.129861","READ","0.129861 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.129861 s, 7.7 GB/s
","7.7 GB/s","LAMBDA_DD","7.7E9","OFF_HOUR","WEEKEND"
"1085","2023-11-11 07:24:01.191715","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.03394","WRITE","1.03394 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03394 s, 967 MB/s
","967 MB/s","GCF_DD","9.67E8","OFF_HOUR","WEEKEND"
"1086","2023-11-11 07:24:01.424322","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.17852","READ","0.17852 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.17852 s, 5.6 GB/s
","5.6 GB/s","GCF_DD","5.6E9","OFF_HOUR","WEEKEND"
"1087","2023-11-11 07:24:02.496787","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.783078","WRITE","0.783078 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.783078 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1088","2023-11-11 07:24:02.703723","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.132563","READ","0.132563 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.132563 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKEND"
"1089","2023-11-11 07:26:01.163997","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.01472","WRITE","1.01472 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.01472 s, 985 MB/s
","985 MB/s","GCF_DD","9.85E8","OFF_HOUR","WEEKEND"
"1090","2023-11-11 07:26:01.376412","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.162677","READ","0.162677 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.162677 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKEND"
"1091","2023-11-11 07:26:02.453215","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.761641","WRITE","0.761641 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.761641 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1092","2023-11-11 07:26:02.671398","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.130668","READ","0.130668 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.130668 s, 7.6 GB/s
","7.6 GB/s","LAMBDA_DD","7.6E9","OFF_HOUR","WEEKEND"
"1093","2023-11-11 07:28:01.381464","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.03033","WRITE","1.03033 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03033 s, 970 MB/s
","970 MB/s","GCF_DD","9.7E8","OFF_HOUR","WEEKEND"
"1094","2023-11-11 07:28:01.601789","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.162734","READ","0.162734 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.162734 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKEND"
"1095","2023-11-11 07:28:02.730871","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.770361","WRITE","0.770361 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.770361 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1096","2023-11-11 07:28:02.952306","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.140756","READ","0.140756 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.140756 s, 7.1 GB/s
","7.1 GB/s","LAMBDA_DD","7.1E9","OFF_HOUR","WEEKEND"
"1097","2023-11-11 07:30:01.198415","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.04588","WRITE","1.04588 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.04588 s, 956 MB/s
","956 MB/s","GCF_DD","9.56E8","OFF_HOUR","WEEKEND"
"1098","2023-11-11 07:30:01.44049","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.189468","READ","0.189468 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.189468 s, 5.3 GB/s
","5.3 GB/s","GCF_DD","5.3E9","OFF_HOUR","WEEKEND"
"1099","2023-11-11 07:30:02.52358","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.774148","WRITE","0.774148 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.774148 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1100","2023-11-11 07:30:02.723571","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.132125","READ","0.132125 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.132125 s, 7.6 GB/s
","7.6 GB/s","LAMBDA_DD","7.6E9","OFF_HOUR","WEEKEND"
"1101","2023-11-11 07:32:01.200352","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.05555","WRITE","1.05555 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.05555 s, 947 MB/s
","947 MB/s","GCF_DD","9.47E8","OFF_HOUR","WEEKEND"
"1102","2023-11-11 07:32:01.42211","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.170302","READ","0.170302 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.170302 s, 5.9 GB/s
","5.9 GB/s","GCF_DD","5.9E9","OFF_HOUR","WEEKEND"
"1103","2023-11-11 07:32:02.499562","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.787684","WRITE","0.787684 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.787684 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1104","2023-11-11 07:32:02.698205","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.14852","READ","0.14852 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.14852 s, 6.7 GB/s
","6.7 GB/s","LAMBDA_DD","6.7E9","OFF_HOUR","WEEKEND"
"1105","2023-11-11 07:34:01.382952","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.04751","WRITE","1.04751 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.04751 s, 954 MB/s
","954 MB/s","GCF_DD","9.54E8","OFF_HOUR","WEEKEND"
"1106","2023-11-11 07:34:01.61555","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.167879","READ","0.167879 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.167879 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKEND"
"1107","2023-11-11 07:34:02.67918","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.755642","WRITE","0.755642 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.755642 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1108","2023-11-11 07:34:02.884005","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.135597","READ","0.135597 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.135597 s, 7.4 GB/s
","7.4 GB/s","LAMBDA_DD","7.4E9","OFF_HOUR","WEEKEND"
"1109","2023-11-11 07:36:01.200644","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.05012","WRITE","1.05012 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.05012 s, 952 MB/s
","952 MB/s","GCF_DD","9.52E8","OFF_HOUR","WEEKEND"
"1110","2023-11-11 07:36:01.428439","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.163541","READ","0.163541 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.163541 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKEND"
"1111","2023-11-11 07:36:02.529604","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.78234","WRITE","0.78234 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.78234 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1112","2023-11-11 07:36:02.743671","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.132203","READ","0.132203 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.132203 s, 7.6 GB/s
","7.6 GB/s","LAMBDA_DD","7.6E9","OFF_HOUR","WEEKEND"
"1113","2023-11-11 07:38:01.201605","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.03979","WRITE","1.03979 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03979 s, 961 MB/s
","961 MB/s","GCF_DD","9.61E8","OFF_HOUR","WEEKEND"
"1114","2023-11-11 07:38:01.41857","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.161664","READ","0.161664 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.161664 s, 6.2 GB/s
","6.2 GB/s","GCF_DD","6.2E9","OFF_HOUR","WEEKEND"
"1115","2023-11-11 07:38:02.451","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.730755","WRITE","0.730755 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.730755 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKEND"
"1116","2023-11-11 07:38:02.657771","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.129024","READ","0.129024 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.129024 s, 7.7 GB/s
","7.7 GB/s","LAMBDA_DD","7.7E9","OFF_HOUR","WEEKEND"
"1117","2023-11-11 07:40:01.297317","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.02478","WRITE","1.02478 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.02478 s, 975 MB/s
","975 MB/s","GCF_DD","9.75E8","OFF_HOUR","WEEKEND"
"1118","2023-11-11 07:40:01.528685","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.166204","READ","0.166204 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.166204 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKEND"
"1119","2023-11-11 07:40:02.570225","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.740975","WRITE","0.740975 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.740975 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1120","2023-11-11 07:40:02.78259","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.135186","READ","0.135186 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.135186 s, 7.4 GB/s
","7.4 GB/s","LAMBDA_DD","7.4E9","OFF_HOUR","WEEKEND"
"1121","2023-11-11 07:42:01.164504","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.01546","WRITE","1.01546 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.01546 s, 984 MB/s
","984 MB/s","GCF_DD","9.84E8","OFF_HOUR","WEEKEND"
"1122","2023-11-11 07:42:01.385674","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.166219","READ","0.166219 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.166219 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKEND"
"1123","2023-11-11 07:42:02.443375","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","0.747605","WRITE","0.747605 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.747605 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKEND"
"1124","2023-11-11 07:42:02.637397","if=/tmp/file1 of=/dev/null bs=1024000","SATURDAY",,"1024000","0.135708","READ","0.135708 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.135708 s, 7.4 GB/s
","7.4 GB/s","LAMBDA_DD","7.4E9","OFF_HOUR","WEEKEND"
"1125","2023-11-11 07:44:01.180982","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","SATURDAY","1000000000","1024000","1.04645","WRITE","1.04645 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.04645 s, 955 MB/s
","955 MB/s","GCF_DD","9.55E8","OFF_HOUR","WEEKEND"
